transaction_id,customer_id,amount,status,event_date,last_login,amount_usd,is_zombie,is_failed_payment
1174,1033,19.99 USD,Failed,2023-01-17,2023-02-28,19.99,False,True
1175,1432,$19.99,Refunded,2023-07-18,2023-08-19,19.99,False,False
1176,1077,€18.50,Success,2023-11-14,2023-06-26,19.98,False,False
1177,1217,$49.99,Success,2023-02-17,2023-03-31,49.99,False,False
1178,1300,19.99 USD,Success,2023-03-03,2023-10-09,19.99,False,False
1179,1410,€18.50,Success,2023-03-10,2023-02-05,19.98,False,False
1180,1072,19.99 USD,Success,2023-05-27,2023-06-20,19.99,False,False
1181,1281,$49.99,Success,2023-12-25,2023-05-06,49.99,False,False
1182,1248,$49.99,Success,2023-06-11,2023-10-26,49.99,False,False
1183,1046,49.99 USD,Success,2023-08-15,2023-12-21,49.99,False,False
1184,1120,49.99 USD,Success,2023-12-13,2023-07-23,49.99,False,False
1185,1213,19.99 USD,Failed,2023-08-18,2023-10-16,19.99,False,True
1186,1238,€18.50,Refunded,2023-06-27,2023-12-22,19.98,False,False
1187,1055,19.99 USD,Refunded,2023-12-11,2023-04-07,19.99,False,False
1188,1349,$49.99,Failed,2023-02-25,2023-08-26,49.99,False,True
1189,1106,$49.99,Success,2023-03-19,2023-06-22,49.99,False,False
1190,1318,,Success,2023-09-27,2023-10-28,0.0,False,False
1191,1047,49.99 USD,Success,2023-07-25,2023-03-29,49.99,False,False
1192,1060,€18.50,Refunded,2023-10-08,2023-12-17,19.98,False,False
1193,1336,$19.99,Success,2023-08-16,2023-01-17,19.99,False,False
1194,1025,$49.99,Success,2023-08-27,2023-05-20,49.99,False,False
1195,1291,€18.50,Refunded,2023-10-15,2023-09-11,19.98,False,False
1196,1256,19.99 USD,Success,2023-03-23,2023-10-05,19.99,False,False
1197,1007,49.99 USD,Success,2023-11-30,2023-05-31,49.99,False,False
1198,1112,49.99 USD,Success,2023-09-07,2023-12-12,49.99,False,False
1199,1354,€18.50,Success,2023-07-12,2023-11-30,19.98,False,False
1200,1252,19.99 USD,Success,2023-04-16,2023-05-20,19.99,False,False
1201,1179,€18.50,Success,2023-07-08,2023-04-24,19.98,False,False
1202,1206,€18.50,Success,2023-10-03,2023-03-09,19.98,False,False
1203,1302,$19.99,Success,2023-03-15,2023-06-28,19.99,False,False
1204,1126,19.99 USD,Success,2023-01-10,2023-05-05,19.99,False,False
1205,1055,19.99 USD,Failed,2023-05-03,2023-11-09,19.99,False,True
1206,1213,19.99 USD,Refunded,2023-08-04,2023-11-07,19.99,False,False
1207,1013,€18.50,Success,2023-10-17,2023-12-04,19.98,False,False
1208,1473,€18.50,Success,2023-02-09,2023-12-29,19.98,False,False
1209,1027,19.99 USD,Success,2023-07-12,2023-12-24,19.99,False,False
1210,1470,,Success,2023-05-07,2023-08-21,0.0,False,False
1211,1077,49.99 USD,Failed,2023-10-16,2023-05-27,49.99,False,True
1212,1215,$19.99,Refunded,2023-03-12,2023-04-21,19.99,False,False
1213,1385,49.99 USD,Success,2023-05-17,2023-12-29,49.99,False,False
1214,1364,49.99 USD,Success,2023-05-24,2000-01-01,49.99,True,False
1215,1153,$19.99,Refunded,2023-12-20,2023-08-26,19.99,False,False
1216,1013,€18.50,Refunded,2023-10-26,2023-01-03,19.98,False,False
1217,1186,49.99 USD,Success,2023-12-11,2023-07-30,49.99,False,False
1218,1311,€18.50,Success,2023-09-26,2000-01-01,19.98,True,False
1219,1370,49.99 USD,Success,2023-05-19,2023-11-27,49.99,False,False
1220,1006,$49.99,Success,2023-02-21,2023-07-03,49.99,False,False
1221,1002,$19.99,Success,2023-01-17,2023-03-02,19.99,False,False
1222,1110,49.99 USD,Failed,2023-06-14,2023-05-03,49.99,False,True
1223,1406,$49.99,Refunded,2023-01-13,2023-02-24,49.99,False,False
1224,1237,€18.50,Success,2023-07-09,2023-06-12,19.98,False,False
1225,1362,$49.99,Success,2023-12-06,2000-01-01,49.99,True,False
1226,1238,19.99 USD,Success,2023-12-19,2023-02-08,19.99,False,False
1227,1492,49.99 USD,Success,2023-12-28,2023-07-04,49.99,False,False
1228,1273,$49.99,Failed,2023-12-18,2023-03-24,49.99,False,True
1229,1293,€18.50,Success,2023-09-21,2000-01-01,19.98,True,False
1230,1226,,Success,2023-11-08,2023-02-03,0.0,False,False
1231,1370,49.99 USD,Success,2023-08-09,2023-04-23,49.99,False,False
1232,1014,19.99 USD,Failed,2023-04-14,2023-08-18,19.99,False,True
1233,1191,$49.99,Refunded,2023-12-05,2023-10-10,49.99,False,False
1234,1472,€18.50,Success,2023-07-17,2023-10-14,19.98,False,False
1235,1118,49.99 USD,Success,2023-10-27,2000-01-01,49.99,True,False
1236,1484,€18.50,Success,2023-12-25,2023-06-14,19.98,False,False
1237,1027,19.99 USD,Success,2023-06-18,2023-07-01,19.99,False,False
1238,1201,$49.99,Refunded,2023-05-29,2023-08-27,49.99,False,False
1239,1038,€18.50,Success,2023-09-06,2023-05-17,19.98,False,False
1240,1440,€18.50,Success,2023-09-13,2023-12-05,19.98,False,False
1241,1272,$19.99,Refunded,2023-02-11,2023-09-23,19.99,False,False
1242,1230,€18.50,Success,2023-07-21,2023-07-06,19.98,False,False
1243,1085,$19.99,Failed,2023-09-01,2023-02-09,19.99,False,True
1244,1473,$49.99,Success,2023-06-06,2023-11-06,49.99,False,False
1245,1125,49.99 USD,Success,2023-10-13,2023-06-16,49.99,False,False
1246,1299,49.99 USD,Success,2023-10-09,2023-09-17,49.99,False,False
1247,1024,$49.99,Success,2023-08-26,2023-05-23,49.99,False,False
1248,1144,$49.99,Success,2023-01-19,2023-07-23,49.99,False,False
1249,1012,€18.50,Success,2023-02-22,2023-06-25,19.98,False,False
1250,1211,$49.99,Success,2023-03-26,2023-09-19,49.99,False,False
1251,1024,€18.50,Refunded,2023-09-30,2023-09-09,19.98,False,False
1252,1067,49.99 USD,Success,2023-12-26,2023-11-25,49.99,False,False
1253,1393,19.99 USD,Failed,2023-08-01,2023-07-19,19.99,False,True
1254,1066,49.99 USD,Success,2023-12-27,2023-07-18,49.99,False,False
1255,1232,$19.99,Success,2023-04-14,2023-07-15,19.99,False,False
1256,1108,49.99 USD,Failed,2023-07-11,2000-01-01,49.99,True,True
1257,1145,€18.50,Success,2023-06-26,2023-03-18,19.98,False,False
1258,1110,,Failed,2023-05-27,2023-01-19,0.0,False,True
1259,1227,$49.99,Success,2023-03-22,2023-03-03,49.99,False,False
1260,1110,49.99 USD,Success,2023-07-12,2023-11-23,49.99,False,False
1261,1469,19.99 USD,Success,2023-02-06,2023-10-08,19.99,False,False
1262,1033,19.99 USD,Refunded,2023-11-22,2023-09-07,19.99,False,False
1263,1110,€18.50,Failed,2023-06-03,2023-08-15,19.98,False,True
1264,1263,$19.99,Refunded,2023-05-10,2023-05-07,19.99,False,False
1265,1423,49.99 USD,Success,2023-02-28,2023-02-27,49.99,False,False
1266,1368,$49.99,Failed,2023-08-12,2023-07-23,49.99,False,True
1267,1235,49.99 USD,Success,2023-09-06,2023-08-31,49.99,False,False
1268,1082,€18.50,Refunded,2023-08-28,2023-11-28,19.98,False,False
1269,1041,€18.50,Success,2023-10-20,2023-11-22,19.98,False,False
1270,1424,€18.50,Failed,2023-10-14,2023-09-09,19.98,False,True
1271,1100,€18.50,Failed,2023-07-23,2023-11-18,19.98,False,True
1272,1005,$49.99,Success,2023-04-09,2023-07-18,49.99,False,False
1273,1179,€18.50,Failed,2023-12-16,2023-12-09,19.98,False,True
1274,1281,,Failed,2023-06-25,2023-08-28,0.0,False,True
1275,1319,19.99 USD,Success,2023-09-19,2023-05-19,19.99,False,False
1276,1225,,Refunded,2023-09-28,2023-05-02,0.0,False,False
1277,1442,$49.99,Failed,2023-05-23,2000-01-01,49.99,True,True
1278,1439,€18.50,Failed,2023-07-08,2023-10-31,19.98,False,True
1279,1314,€18.50,Failed,2023-09-29,2023-04-25,19.98,False,True
1280,1364,$49.99,Failed,2023-01-20,2023-12-09,49.99,False,True
1281,1453,$49.99,Success,2023-11-29,2023-09-08,49.99,False,False
1282,1228,$19.99,Refunded,2023-10-27,2023-01-07,19.99,False,False
1283,1376,€18.50,Refunded,2023-02-15,2023-08-07,19.98,False,False
1284,1288,€18.50,Success,2023-04-05,2023-03-18,19.98,False,False
1285,1436,€18.50,Failed,2023-03-05,2023-06-28,19.98,False,True
1286,1149,€18.50,Failed,2023-05-11,2023-05-25,19.98,False,True
1287,1276,$49.99,Success,2023-01-09,2023-06-03,49.99,False,False
1288,1197,€18.50,Refunded,2023-07-22,2023-05-01,19.98,False,False
1289,1069,,Success,2023-10-25,2023-05-04,0.0,False,False
1290,1111,€18.50,Success,2023-06-23,2000-01-01,19.98,True,False
1291,1003,49.99 USD,Refunded,2023-03-14,2023-09-25,49.99,False,False
1292,1349,€18.50,Failed,2023-03-25,2000-01-01,19.98,True,True
1293,1330,$49.99,Success,2023-02-28,2023-01-01,49.99,False,False
1294,1445,€18.50,Success,2023-01-21,2023-06-10,19.98,False,False
1295,1317,49.99 USD,Success,2023-06-06,2023-09-01,49.99,False,False
1296,1349,49.99 USD,Success,2023-11-15,2023-09-08,49.99,False,False
1297,1094,49.99 USD,Refunded,2023-11-25,2023-03-05,49.99,False,False
1298,1151,19.99 USD,Refunded,2023-03-02,2000-01-01,19.99,True,False
1299,1310,$19.99,Success,2023-03-05,2023-09-05,19.99,False,False
1300,1136,€18.50,Failed,2023-11-21,2023-10-24,19.98,False,True
1301,1246,€18.50,Refunded,2023-06-17,2000-01-01,19.98,True,False
1302,1386,19.99 USD,Success,2023-07-22,2023-10-22,19.99,False,False
1303,1242,€18.50,Success,2023-05-09,2023-01-01,19.98,False,False
1304,1030,€18.50,Refunded,2023-09-02,2023-02-10,19.98,False,False
1305,1039,$49.99,Success,2023-04-16,2023-06-22,49.99,False,False
1306,1228,$49.99,Success,2023-11-17,2023-03-29,49.99,False,False
1307,1035,$49.99,Success,2023-05-02,2023-04-08,49.99,False,False
1308,1407,19.99 USD,Refunded,2023-11-14,2023-03-29,19.99,False,False
1309,1222,€18.50,Failed,2023-07-01,2023-09-08,19.98,False,True
1310,1005,$19.99,Success,2023-04-13,2023-12-01,19.99,False,False
1311,1321,€18.50,Success,2023-11-12,2023-05-21,19.98,False,False
1312,1467,$49.99,Refunded,2023-10-29,2023-03-12,49.99,False,False
1313,1219,$49.99,Success,2023-09-18,2023-05-17,49.99,False,False
1314,1074,€18.50,Success,2023-04-23,2023-04-09,19.98,False,False
1315,1003,€18.50,Success,2023-03-11,2023-05-31,19.98,False,False
1316,1334,19.99 USD,Success,2023-06-09,2023-06-24,19.99,False,False
1317,1133,19.99 USD,Failed,2023-08-28,2023-06-16,19.99,False,True
1318,1117,$49.99,Success,2023-01-11,2023-12-09,49.99,False,False
1319,1368,€18.50,Refunded,2023-05-18,2023-09-14,19.98,False,False
1320,1093,$19.99,Failed,2023-06-16,2023-08-12,19.99,False,True
1321,1485,€18.50,Failed,2023-09-04,2023-11-26,19.98,False,True
1322,1434,€18.50,Success,2023-12-20,2023-03-06,19.98,False,False
1323,1061,,Refunded,2023-01-31,2023-03-10,0.0,False,False
1324,1440,49.99 USD,Success,2023-01-12,2023-03-08,49.99,False,False
1325,1193,19.99 USD,Success,2023-08-31,2023-02-19,19.99,False,False
1326,1334,€18.50,Success,2023-04-18,2023-11-10,19.98,False,False
1327,1202,$49.99,Success,2023-12-02,2023-11-05,49.99,False,False
1328,1391,€18.50,Success,2023-11-19,2023-04-01,19.98,False,False
1329,1025,$49.99,Success,2023-07-13,2023-04-25,49.99,False,False
1330,1434,€18.50,Failed,2023-11-04,2000-01-01,19.98,True,True
1331,1172,$49.99,Success,2023-05-13,2000-01-01,49.99,True,False
1332,1299,€18.50,Failed,2023-10-08,2023-01-18,19.98,False,True
1333,1132,19.99 USD,Success,2023-10-18,2023-09-29,19.99,False,False
1334,1325,€18.50,Refunded,2023-06-12,2023-05-10,19.98,False,False
1335,1409,49.99 USD,Failed,2023-10-05,2023-09-26,49.99,False,True
1336,1117,$19.99,Success,2023-07-22,2023-03-21,19.99,False,False
1337,1323,19.99 USD,Success,2023-04-06,2023-10-26,19.99,False,False
1338,1274,€18.50,Failed,2023-08-11,2023-11-06,19.98,False,True
1339,1211,49.99 USD,Success,2023-08-25,2023-07-21,49.99,False,False
1340,1224,$19.99,Refunded,2023-04-27,2023-08-13,19.99,False,False
1341,1019,49.99 USD,Success,2023-07-11,2023-06-08,49.99,False,False
1342,1112,€18.50,Failed,2023-10-03,2023-07-23,19.98,False,True
1343,1139,€18.50,Success,2023-04-16,2023-05-17,19.98,False,False
1344,1046,$49.99,Success,2023-01-04,2023-03-14,49.99,False,False
1345,1000,19.99 USD,Success,2023-01-18,2023-02-17,19.99,False,False
1346,1089,€18.50,Failed,2023-11-03,2023-01-18,19.98,False,True
1347,1141,49.99 USD,Success,2023-01-20,2023-09-24,49.99,False,False
1348,1319,19.99 USD,Success,2023-05-02,2023-12-06,19.99,False,False
1349,1037,€18.50,Success,2023-05-17,2023-01-19,19.98,False,False
1350,1292,$49.99,Success,2023-03-21,2000-01-01,49.99,True,False
1351,1381,€18.50,Success,2023-06-03,2023-04-26,19.98,False,False
1352,1138,$49.99,Refunded,2023-12-24,2023-12-12,49.99,False,False
1353,1355,$19.99,Refunded,2023-01-25,2000-01-01,19.99,True,False
1354,1332,,Success,2023-06-18,2023-10-07,0.0,False,False
1355,1490,$19.99,Refunded,2023-02-28,2023-09-26,19.99,False,False
1356,1258,$19.99,Failed,2023-10-28,2023-05-05,19.99,False,True
1357,1160,49.99 USD,Refunded,2023-02-10,2000-01-01,49.99,True,False
1358,1389,19.99 USD,Success,2023-02-07,2023-06-23,19.99,False,False
1359,1177,49.99 USD,Success,2023-04-27,2023-06-30,49.99,False,False
1360,1009,€18.50,Failed,2023-10-02,2023-08-14,19.98,False,True
1361,1260,$19.99,Success,2023-09-27,2023-06-06,19.99,False,False
1362,1406,€18.50,Success,2023-05-07,2023-06-13,19.98,False,False
1363,1137,$19.99,Success,2023-01-03,2023-03-12,19.99,False,False
1364,1171,€18.50,Success,2023-10-20,2023-08-10,19.98,False,False
1365,1385,49.99 USD,Success,2023-01-16,2023-05-06,49.99,False,False
1366,1012,49.99 USD,Success,2023-09-22,2023-05-25,49.99,False,False
1367,1167,19.99 USD,Success,2023-08-27,2023-06-25,19.99,False,False
1368,1129,$19.99,Success,2023-09-20,2023-06-01,19.99,False,False
1369,1083,$49.99,Success,2023-05-14,2000-01-01,49.99,True,False
1370,1320,49.99 USD,Success,2023-08-01,2023-12-13,49.99,False,False
1371,1318,49.99 USD,Success,2023-01-15,2023-03-26,49.99,False,False
1372,1100,19.99 USD,Success,2023-11-24,2023-12-30,19.99,False,False
1373,1328,€18.50,Refunded,2023-12-26,2023-05-01,19.98,False,False
1374,1272,19.99 USD,Success,2023-05-09,2023-05-09,19.99,False,False
1375,1264,$19.99,Success,2023-12-18,2023-01-06,19.99,False,False
1376,1458,€18.50,Refunded,2023-05-02,2023-11-30,19.98,False,False
1377,1398,€18.50,Success,2023-08-29,2023-07-02,19.98,False,False
1378,1407,€18.50,Refunded,2023-04-25,2023-02-07,19.98,False,False
1379,1037,49.99 USD,Failed,2023-07-16,2023-04-26,49.99,False,True
1380,1418,€18.50,Failed,2023-08-10,2023-04-12,19.98,False,True
1381,1093,49.99 USD,Refunded,2023-08-02,2023-01-08,49.99,False,False
1382,1094,49.99 USD,Success,2023-03-21,2000-01-01,49.99,True,False
1383,1304,€18.50,Success,2023-09-20,2023-07-26,19.98,False,False
1384,1068,€18.50,Success,2023-05-15,2023-03-19,19.98,False,False
1385,1317,,Success,2023-11-02,2023-02-24,0.0,False,False
1386,1443,49.99 USD,Success,2023-08-30,2023-10-31,49.99,False,False
1387,1235,$49.99,Success,2023-10-30,2023-08-16,49.99,False,False
1388,1433,$49.99,Success,2023-09-27,2023-03-29,49.99,False,False
1389,1333,19.99 USD,Refunded,2023-10-14,2023-01-10,19.99,False,False
1390,1372,$49.99,Success,2023-02-19,2023-11-04,49.99,False,False
1391,1375,$19.99,Refunded,2023-07-08,2023-10-17,19.99,False,False
1392,1458,49.99 USD,Failed,2023-10-24,2023-06-13,49.99,False,True
1393,1136,19.99 USD,Success,2023-01-14,2023-08-27,19.99,False,False
1394,1417,€18.50,Success,2023-08-20,2023-11-13,19.98,False,False
1395,1075,49.99 USD,Failed,2023-09-18,2023-05-24,49.99,False,True
1396,1482,19.99 USD,Success,2023-07-11,2000-01-01,19.99,True,False
1397,1034,€18.50,Failed,2023-07-22,2000-01-01,19.98,True,True
1398,1000,€18.50,Success,2023-09-18,2023-03-12,19.98,False,False
1399,1295,€18.50,Success,2023-04-23,2023-06-24,19.98,False,False
1400,1319,49.99 USD,Success,2023-12-18,2023-12-08,49.99,False,False
1401,1405,€18.50,Success,2023-02-05,2023-10-15,19.98,False,False
1402,1059,$49.99,Refunded,2023-03-20,2023-10-26,49.99,False,False
1403,1319,19.99 USD,Refunded,2023-10-02,2023-12-05,19.99,False,False
1404,1348,49.99 USD,Success,2023-10-05,2023-09-05,49.99,False,False
1405,1327,$19.99,Failed,2023-06-11,2023-07-12,19.99,False,True
1406,1266,€18.50,Failed,2023-11-08,2000-01-01,19.98,True,True
1407,1360,€18.50,Success,2023-01-17,2000-01-01,19.98,True,False
1408,1228,49.99 USD,Failed,2023-07-23,2023-09-25,49.99,False,True
1409,1269,49.99 USD,Success,2023-01-17,2023-07-23,49.99,False,False
1410,1315,€18.50,Success,2023-07-21,2023-12-07,19.98,False,False
1411,1285,$49.99,Success,2023-07-29,2023-05-03,49.99,False,False
1412,1290,€18.50,Failed,2023-03-19,2023-02-27,19.98,False,True
1413,1212,€18.50,Failed,2023-02-25,2023-12-05,19.98,False,True
1414,1164,$49.99,Success,2023-03-21,2023-07-20,49.99,False,False
1415,1004,$19.99,Refunded,2023-11-02,2000-01-01,19.99,True,False
1416,1338,€18.50,Failed,2023-02-27,2023-05-08,19.98,False,True
1417,1378,€18.50,Success,2023-01-18,2000-01-01,19.98,True,False
1418,1077,€18.50,Failed,2023-07-27,2023-08-22,19.98,False,True
1419,1409,$49.99,Success,2023-05-15,2023-11-06,49.99,False,False
1420,1061,19.99 USD,Failed,2023-11-28,2023-02-16,19.99,False,True
1421,1131,$19.99,Refunded,2023-01-10,2023-04-25,19.99,False,False
1422,1088,$19.99,Failed,2023-03-10,2023-09-12,19.99,False,True
1423,1236,$49.99,Success,2023-12-07,2023-08-11,49.99,False,False
1424,1041,49.99 USD,Failed,2023-03-24,2023-05-04,49.99,False,True
1425,1088,49.99 USD,Refunded,2023-04-19,2023-06-09,49.99,False,False
1426,1401,€18.50,Success,2023-02-13,2023-04-06,19.98,False,False
1427,1295,€18.50,Success,2023-05-12,2023-04-17,19.98,False,False
1428,1327,$49.99,Success,2023-01-18,2023-04-30,49.99,False,False
1429,1294,€18.50,Success,2023-04-03,2023-04-11,19.98,False,False
1430,1103,$19.99,Success,2023-10-21,2023-04-13,19.99,False,False
1431,1013,$19.99,Success,2023-05-28,2023-06-15,19.99,False,False
1432,1287,19.99 USD,Failed,2023-06-21,2023-07-05,19.99,False,True
1433,1178,49.99 USD,Success,2023-02-20,2023-02-01,49.99,False,False
1434,1124,$49.99,Success,2023-01-19,2023-03-07,49.99,False,False
1435,1421,€18.50,Success,2023-04-30,2023-06-28,19.98,False,False
1436,1352,49.99 USD,Success,2023-11-20,2023-09-24,49.99,False,False
1437,1022,€18.50,Success,2023-08-13,2023-02-06,19.98,False,False
1438,1062,19.99 USD,Refunded,2023-03-07,2023-07-20,19.99,False,False
1439,1142,19.99 USD,Refunded,2023-05-21,2023-12-24,19.99,False,False
1440,1480,€18.50,Success,2023-07-08,2023-02-18,19.98,False,False
1441,1152,19.99 USD,Success,2023-06-07,2023-10-02,19.99,False,False
1442,1144,19.99 USD,Success,2023-04-08,2023-06-17,19.99,False,False
1443,1224,€18.50,Success,2023-06-07,2023-09-20,19.98,False,False
1444,1494,€18.50,Success,2023-09-03,2023-05-13,19.98,False,False
1445,1449,19.99 USD,Success,2023-12-10,2023-10-25,19.99,False,False
1446,1461,49.99 USD,Success,2023-08-24,2023-12-10,49.99,False,False
1447,1308,19.99 USD,Success,2023-02-02,2023-06-25,19.99,False,False
1448,1103,€18.50,Success,2023-12-27,2023-01-11,19.98,False,False
1449,1103,$49.99,Success,2023-08-29,2023-07-20,49.99,False,False
1450,1434,€18.50,Success,2023-11-26,2023-10-24,19.98,False,False
1451,1038,€18.50,Success,2023-12-04,2023-01-03,19.98,False,False
1452,1434,$49.99,Failed,2023-10-02,2000-01-01,49.99,True,True
1453,1197,49.99 USD,Refunded,2023-03-12,2023-10-23,49.99,False,False
1454,1133,$19.99,Success,2023-11-09,2023-11-03,19.99,False,False
1455,1066,€18.50,Success,2023-08-04,2023-02-01,19.98,False,False
1456,1390,€18.50,Success,2023-03-20,2023-02-17,19.98,False,False
1457,1178,49.99 USD,Success,2023-06-18,2023-11-23,49.99,False,False
1458,1455,$49.99,Success,2023-10-25,2000-01-01,49.99,True,False
1459,1041,49.99 USD,Success,2023-06-29,2023-07-18,49.99,False,False
1460,1447,€18.50,Success,2023-04-26,2023-03-30,19.98,False,False
1461,1499,19.99 USD,Failed,2023-09-17,2023-04-19,19.99,False,True
1462,1014,€18.50,Failed,2023-09-17,2023-10-18,19.98,False,True
1463,1110,$19.99,Refunded,2023-01-05,2023-04-18,19.99,False,False
1464,1156,€18.50,Success,2023-10-24,2023-02-09,19.98,False,False
1465,1288,$49.99,Refunded,2023-04-18,2023-02-21,49.99,False,False
1466,1499,$49.99,Success,2023-12-09,2023-04-22,49.99,False,False
1467,1477,€18.50,Failed,2023-12-26,2023-10-22,19.98,False,True
1468,1230,$49.99,Success,2023-04-27,2023-03-09,49.99,False,False
1469,1410,19.99 USD,Success,2023-12-23,2023-07-08,19.99,False,False
1470,1419,49.99 USD,Success,2023-11-27,2000-01-01,49.99,True,False
1471,1156,€18.50,Success,2023-11-27,2023-07-28,19.98,False,False
1472,1037,19.99 USD,Failed,2023-01-13,2023-03-06,19.99,False,True
1473,1440,49.99 USD,Refunded,2023-05-22,2023-03-03,49.99,False,False
1474,1096,49.99 USD,Failed,2023-07-07,2023-09-15,49.99,False,True
1475,1484,19.99 USD,Success,2023-10-08,2023-05-14,19.99,False,False
1476,1410,€18.50,Failed,2023-04-25,2023-05-02,19.98,False,True
1477,1438,€18.50,Success,2023-08-24,2023-11-27,19.98,False,False
1478,1288,49.99 USD,Refunded,2023-12-04,2000-01-01,49.99,True,False
1479,1253,49.99 USD,Success,2023-01-10,2023-07-29,49.99,False,False
1480,1195,$49.99,Success,2023-07-18,2023-10-23,49.99,False,False
1481,1085,49.99 USD,Success,2023-09-09,2023-03-30,49.99,False,False
1482,1321,19.99 USD,Success,2023-02-19,2023-06-16,19.99,False,False
1483,1009,49.99 USD,Success,2023-05-22,2023-01-28,49.99,False,False
1484,1004,€18.50,Failed,2023-09-28,2023-08-26,19.98,False,True
1485,1122,€18.50,Success,2023-01-16,2023-12-02,19.98,False,False
1486,1329,€18.50,Failed,2023-01-02,2023-03-04,19.98,False,True
1487,1352,49.99 USD,Failed,2023-06-07,2023-09-12,49.99,False,True
1488,1117,$19.99,Success,2023-01-30,2023-02-10,19.99,False,False
1489,1293,$19.99,Success,2023-03-23,2023-01-29,19.99,False,False
1490,1396,19.99 USD,Failed,2023-01-31,2023-10-06,19.99,False,True
1491,1158,$19.99,Success,2023-08-24,2023-03-21,19.99,False,False
1492,1302,19.99 USD,Refunded,2023-11-29,2023-02-20,19.99,False,False
1493,1227,$49.99,Refunded,2023-05-28,2023-04-22,49.99,False,False
1494,1364,19.99 USD,Success,2023-06-26,2023-12-27,19.99,False,False
1495,1215,$19.99,Success,2023-02-04,2023-10-28,19.99,False,False
1496,1435,49.99 USD,Failed,2023-01-23,2023-03-31,49.99,False,True
1497,1183,,Refunded,2023-04-16,2023-08-17,0.0,False,False
1498,1014,$19.99,Failed,2023-04-07,2000-01-01,19.99,True,True
1499,1156,19.99 USD,Success,2023-08-18,2023-08-31,19.99,False,False
1500,1135,€18.50,Failed,2023-08-15,2023-05-18,19.98,False,True
1501,1260,€18.50,Success,2023-04-10,2023-05-15,19.98,False,False
1502,1156,$19.99,Success,2023-02-24,2023-03-30,19.99,False,False
1503,1046,19.99 USD,Success,2023-07-14,2023-01-15,19.99,False,False
1504,1323,$49.99,Success,2023-01-08,2023-11-29,49.99,False,False
1505,1331,$19.99,Refunded,2023-11-11,2023-12-28,19.99,False,False
1506,1172,$19.99,Failed,2023-05-08,2023-06-23,19.99,False,True
1507,1129,€18.50,Refunded,2023-02-01,2023-03-31,19.98,False,False
1508,1410,,Success,2023-04-03,2023-08-01,0.0,False,False
1509,1094,€18.50,Success,2023-01-07,2023-12-09,19.98,False,False
1510,1114,$49.99,Success,2023-09-15,2023-03-02,49.99,False,False
1511,1242,19.99 USD,Refunded,2023-12-07,2023-12-30,19.99,False,False
1512,1419,$49.99,Failed,2023-08-08,2000-01-01,49.99,True,True
1513,1291,$19.99,Refunded,2023-08-28,2023-03-02,19.99,False,False
1514,1281,€18.50,Failed,2023-04-16,2023-11-03,19.98,False,True
1515,1298,€18.50,Failed,2023-02-05,2023-06-15,19.98,False,True
1516,1282,49.99 USD,Success,2023-02-14,2023-01-12,49.99,False,False
1517,1068,€18.50,Success,2023-10-25,2023-08-04,19.98,False,False
1518,1147,€18.50,Refunded,2023-11-05,2023-03-18,19.98,False,False
1519,1010,$19.99,Failed,2023-01-09,2023-08-20,19.99,False,True
1520,1253,€18.50,Refunded,2023-03-28,2023-04-22,19.98,False,False
1521,1329,19.99 USD,Refunded,2023-11-27,2023-03-07,19.99,False,False
1522,1359,€18.50,Failed,2023-06-26,2023-07-01,19.98,False,True
1523,1037,€18.50,Success,2023-05-10,2023-07-23,19.98,False,False
1524,1133,$19.99,Success,2023-07-14,2023-07-25,19.99,False,False
1525,1199,49.99 USD,Success,2023-01-11,2023-10-13,49.99,False,False
1526,1022,$49.99,Success,2023-11-02,2023-04-15,49.99,False,False
1527,1302,$49.99,Success,2023-05-02,2023-08-30,49.99,False,False
1528,1345,$19.99,Success,2023-08-23,2023-08-23,19.99,False,False
1529,1301,$19.99,Success,2023-11-27,2023-06-25,19.99,False,False
1530,1362,$49.99,Success,2023-01-31,2000-01-01,49.99,True,False
1531,1395,49.99 USD,Success,2023-12-14,2023-01-31,49.99,False,False
1532,1217,€18.50,Success,2023-08-12,2000-01-01,19.98,True,False
1533,1140,$49.99,Success,2023-06-02,2023-08-30,49.99,False,False
1534,1103,,Success,2023-07-31,2023-06-02,0.0,False,False
1535,1445,€18.50,Success,2023-04-02,2023-07-15,19.98,False,False
1536,1209,19.99 USD,Success,2023-11-27,2023-09-26,19.99,False,False
1537,1472,49.99 USD,Refunded,2023-12-14,2023-06-19,49.99,False,False
1538,1480,49.99 USD,Success,2023-05-09,2023-12-23,49.99,False,False
1539,1110,€18.50,Success,2023-07-16,2023-11-19,19.98,False,False
1540,1103,€18.50,Refunded,2023-02-11,2023-12-02,19.98,False,False
1541,1315,$19.99,Success,2023-08-16,2023-08-20,19.99,False,False
1542,1170,$49.99,Success,2023-07-13,2023-07-03,49.99,False,False
1543,1459,€18.50,Success,2023-01-18,2023-12-25,19.98,False,False
1544,1491,49.99 USD,Success,2023-11-29,2023-10-02,49.99,False,False
1545,1355,49.99 USD,Refunded,2023-08-31,2023-02-01,49.99,False,False
1546,1495,€18.50,Failed,2023-10-03,2023-06-26,19.98,False,True
1547,1323,$49.99,Success,2023-05-07,2000-01-01,49.99,True,False
1548,1132,49.99 USD,Success,2023-03-16,2023-07-17,49.99,False,False
1549,1375,€18.50,Success,2023-03-03,2023-01-27,19.98,False,False
